time, x, y, centre_left_distance, centre_right_distance, nu
7910, -0.0368995, 689.437, 450, 150, 75
7920, -0.0368995, 689.373, 450, 150, 75
7930, -0.0368995, 688.985, 450, 150, 75
7940, -0.0368995, 688.51, 450, 150, 75
7950, -0.0368995, 688.01, 450, 150, 75
7960, -0.0368995, 687.43, 450, 150, 75
7970, -0.0368995, 686.989, 450, 150, 75
7980, -0.0368995, 686.69, 450, 150, 75
7990, -0.0368995, 686.466, 450, 150, 75
8000, -0.0368995, 686.279, 450, 150, 75
8010, -0.0368995, 686.249, 450, 150, 75
8020, -0.0368995, 686.483, 450, 150, 75
8030, -0.0368995, 686.871, 450, 150, 75
8040, -0.0368995, 686.974, 450, 150, 75
8050, -0.0368995, 687.08, 450, 150, 75
8060, -0.0368995, 686.954, 450, 150, 75
8070, -0.0368995, 686.847, 450, 150, 75
8080, -0.0368995, 686.767, 450, 150, 75
8090, -0.0368995, 686.669, 450, 150, 75
8100, -0.0368995, 686.34, 450, 150, 75
8110, -0.0368995, 686.271, 450, 150, 75
8120, -0.0368995, 686.213, 450, 150, 75
8130, -0.0368995, 686.12, 450, 150, 75
8140, -0.0368995, 686.211, 450, 150, 75
8150, -0.0368995, 686.549, 450, 150, 75
8160, -0.0368995, 686.966, 450, 150, 75
8170, -0.0368995, 687.468, 450, 150, 75
8180, -0.0368995, 687.934, 450, 150, 75
8190, -0.0368995, 688.539, 450, 150, 75
8200, -0.0368995, 689.251, 450, 150, 75
8210, -0.0368995, 689.708, 450, 150, 75
8220, -0.0368995, 690.034, 450, 150, 75
8230, -0.0368995, 690.565, 450, 150, 75
8240, -0.0368995, 691.025, 450, 150, 75
8250, -0.0368995, 691.703, 450, 150, 75
8260, -0.0368995, 692.449, 450, 150, 75
8270, -0.0368995, 693.139, 450, 150, 75
8280, -0.0368995, 693.681, 450, 150, 75
8290, -0.0368995, 693.9, 450, 150, 75
8300, -0.0368995, 694.299, 450, 150, 75
8310, -0.0368995, 694.73, 450, 150, 75
8320, -0.0368995, 694.996, 450, 150, 75
8330, -0.0368995, 695.647, 450, 150, 75
8340, -0.0368995, 696.597, 450, 150, 75
8350, -0.0368995, 697.362, 450, 150, 75
8360, -0.0368995, 698.015, 450, 150, 75
8370, -0.0368995, 698.387, 450, 150, 75
8380, -0.0368995, 698.697, 450, 150, 75
8390, -0.0368995, 698.865, 450, 150, 75
8400, -0.0368995, 698.762, 450, 150, 75
8410, -0.0368995, 698.661, 450, 150, 75
8420, -0.0368995, 698.545, 450, 150, 75
8430, -0.0368995, 698.622, 450, 150, 75
8440, -0.0368995, 698.815, 450, 150, 75
8450, -0.0368995, 699.029, 450, 150, 75
8460, -0.0368995, 699.274, 450, 150, 75
8470, -0.0368995, 699.33, 450, 150, 75
8480, -0.0368995, 699.362, 450, 150, 75
8490, -0.0368995, 698.963, 450, 150, 75
8500, -0.0368995, 698.55, 450, 150, 75
8510, -0.0368995, 698.452, 450, 150, 75
8520, -0.0368995, 698.377, 450, 150, 75
8530, -0.0368995, 698.242, 450, 150, 75
8540, -0.0368995, 698.005, 450, 150, 75
8550, -0.0368995, 697.719, 450, 150, 75
8560, -0.0368995, 697.436, 450, 150, 75
8570, -0.0368995, 697.272, 450, 150, 75
8580, -0.0368995, 697.103, 450, 150, 75
8590, -0.0368995, 697.173, 450, 150, 75
8600, -0.0368995, 697.262, 450, 150, 75
8610, -0.0368995, 696.964, 450, 150, 75
8620, -0.0368995, 696.453, 450, 150, 75
8630, -0.0368995, 695.975, 450, 150, 75
8640, -0.0368995, 695.715, 450, 150, 75
8650, -0.0368995, 695.472, 450, 150, 75
8660, -0.0368995, 695.288, 450, 150, 75
8670, -0.0368995, 695.484, 450, 150, 75
8680, -0.0368995, 695.717, 450, 150, 75
8690, -0.0368995, 695.742, 450, 150, 75
8700, -0.0368995, 695.763, 450, 150, 75
8710, -0.0368995, 695.792, 450, 150, 75
8720, -0.0368995, 695.729, 450, 150, 75
8730, -0.0368995, 695.511, 450, 150, 75
8740, -0.0368995, 695.795, 450, 150, 75
8750, -0.0368995, 696.365, 450, 150, 75
8760, -0.0368995, 696.862, 450, 150, 75
8770, -0.0368995, 697.427, 450, 150, 75
8780, -0.0368995, 697.937, 450, 150, 75
8790, -0.0368995, 698.466, 450, 150, 75
8800, -0.0368995, 698.937, 450, 150, 75
8810, -0.0368995, 699.238, 450, 150, 75
8820, -0.0368995, 699.434, 450, 150, 75
8830, -0.0368995, 699.478, 450, 150, 75
8840, -0.0368995, 699.621, 450, 150, 75
8850, -0.0368995, 699.461, 450, 150, 75
8860, -0.0368995, 699.142, 450, 150, 75
8870, -0.0368995, 698.723, 450, 150, 75
8880, -0.0368995, 698.357, 450, 150, 75
8890, -0.0368995, 698.004, 450, 150, 75
8900, -0.0368995, 697.623, 450, 150, 75
8910, -0.0368995, 697.029, 450, 150, 75
8920, -0.0368995, 696.51, 450, 150, 75
8930, -0.0368995, 696.018, 450, 150, 75
8940, -0.0368995, 695.463, 450, 150, 75
8950, -0.0368995, 694.799, 450, 150, 75
8960, -0.0368995, 694.225, 450, 150, 75
8970, -0.0368995, 693.714, 450, 150, 75
8980, -0.0368995, 693.356, 450, 150, 75
8990, -0.0368995, 692.752, 450, 150, 75
9000, -0.0368995, 692.426, 450, 150, 75
9010, -0.0368995, 692.27, 450, 150, 75
9020, -0.0368995, 692.084, 450, 150, 75
9030, -0.0368995, 691.552, 450, 150, 75
9040, -0.0368995, 691.129, 450, 150, 75
9050, -0.0368995, 690.804, 450, 150, 75
9060, -0.0368995, 690.576, 450, 150, 75
9070, -0.0368995, 690.543, 450, 150, 75
9080, -0.0368995, 690.527, 450, 150, 75
9090, -0.0368995, 690.536, 450, 150, 75
9100, -0.0368995, 690.659, 450, 150, 75
9110, -0.0368995, 690.947, 450, 150, 75
9120, -0.0368995, 691.029, 450, 150, 75
9130, -0.0368995, 690.815, 450, 150, 75
9140, -0.0368995, 690.54, 450, 150, 75
9150, -0.0368995, 690.344, 450, 150, 75
9160, -0.0368995, 690.329, 450, 150, 75
9170, -0.0368995, 690.423, 450, 150, 75
9180, -0.0368995, 690.519, 450, 150, 75
9190, -0.0368995, 690.435, 450, 150, 75
9200, -0.0368995, 690.259, 450, 150, 75
9210, -0.0368995, 690.1, 450, 150, 75
9220, -0.0368995, 690.146, 450, 150, 75
9230, -0.0368995, 690.115, 450, 150, 75
9240, -0.0368995, 690.002, 450, 150, 75
9250, -0.0368995, 689.911, 450, 150, 75
9260, -0.0368995, 689.633, 450, 150, 75
9270, -0.0368995, 689.239, 450, 150, 75
9280, -0.0368995, 688.93, 450, 150, 75
9290, -0.0368995, 688.689, 450, 150, 75
9300, -0.0368995, 688.279, 450, 150, 75
9310, -0.0368995, 687.608, 450, 150, 75
9320, -0.0368995, 686.916, 450, 150, 75
9330, -0.0368995, 686.501, 450, 150, 75
9340, -0.0368995, 686.185, 450, 150, 75
9350, -0.0368995, 686.089, 450, 150, 75
9360, -0.0368995, 686.129, 450, 150, 75
9370, -0.0368995, 686.077, 450, 150, 75
9380, -0.0368995, 685.849, 450, 150, 75
9390, -0.0368995, 685.571, 450, 150, 75
9400, -0.0368995, 685.486, 450, 150, 75
9410, -0.0368995, 685.278, 450, 150, 75
9420, -0.0368995, 684.952, 450, 150, 75
9430, -0.0368995, 684.733, 450, 150, 75
9440, -0.0368995, 684.574, 450, 150, 75
9450, -0.0368995, 684.651, 450, 150, 75
9460, -0.0368995, 684.577, 450, 150, 75
9470, -0.0368995, 684.239, 450, 150, 75
9480, -0.0368995, 684.052, 450, 150, 75
9490, -0.0368995, 684.087, 450, 150, 75
9500, -0.0368995, 684.362, 450, 150, 75
9510, -0.0368995, 684.67, 450, 150, 75
9520, -0.0368995, 684.934, 450, 150, 75
9530, -0.0368995, 685.242, 450, 150, 75
9540, -0.0368995, 685.342, 450, 150, 75
9550, -0.0368995, 685.536, 450, 150, 75
9560, -0.0368995, 685.979, 450, 150, 75
9570, -0.0368995, 686.23, 450, 150, 75
9580, -0.0368995, 686.419, 450, 150, 75
9590, -0.0368995, 686.775, 450, 150, 75
9600, -0.0368995, 687.162, 450, 150, 75
9610, -0.0368995, 687.577, 450, 150, 75
9620, -0.0368995, 688.037, 450, 150, 75
9630, -0.0368995, 688.438, 450, 150, 75
9640, -0.0368995, 688.819, 450, 150, 75
9650, -0.0368995, 689.423, 450, 150, 75
9660, -0.0368995, 690.039, 450, 150, 75
9670, -0.0368995, 690.569, 450, 150, 75
9680, -0.0368995, 691.107, 450, 150, 75
9690, -0.0368995, 691.414, 450, 150, 75
9700, -0.0368995, 691.618, 450, 150, 75
9710, -0.0368995, 691.761, 450, 150, 75
9720, -0.0368995, 692.144, 450, 150, 75
9730, -0.0368995, 692.302, 450, 150, 75
9740, -0.0368995, 692.379, 450, 150, 75
9750, -0.0368995, 692.382, 450, 150, 75
9760, -0.0368995, 692.493, 450, 150, 75
9770, -0.0368995, 692.504, 450, 150, 75
9780, -0.0368995, 692.482, 450, 150, 75
9790, -0.0368995, 692.433, 450, 150, 75
9800, -0.0368995, 692.444, 450, 150, 75
9810, -0.0368995, 692.368, 450, 150, 75
9820, -0.0368995, 692.425, 450, 150, 75
9830, -0.0368995, 692.584, 450, 150, 75
9840, -0.0368995, 692.32, 450, 150, 75
9850, -0.0368995, 692.072, 450, 150, 75
9860, -0.0368995, 692.036, 450, 150, 75
9870, -0.0368995, 692.286, 450, 150, 75
9880, -0.0368995, 692.639, 450, 150, 75
9890, -0.0368995, 693.216, 450, 150, 75
9900, -0.0368995, 693.534, 450, 150, 75
9910, -0.0368995, 694.088, 450, 150, 75
9920, -0.0368995, 694.802, 450, 150, 75
9930, -0.0368995, 695.297, 450, 150, 75
9940, -0.0368995, 695.614, 450, 150, 75
9950, -0.0368995, 696.028, 450, 150, 75
9960, -0.0368995, 696.361, 450, 150, 75
9970, -0.0368995, 696.496, 450, 150, 75
9980, -0.0368995, 696.658, 450, 150, 75
9990, -0.0368995, 697.002, 450, 150, 75
10, -0.0511211, 500.654, 450, 150, 75
20, -0.0511211, 501.022, 450, 150, 75
30, -0.0511211, 500.78, 450, 150, 75
40, -0.0511211, 501.056, 450, 150, 75
50, -0.0511211, 501.303, 450, 150, 75
60, -0.0511211, 501.131, 450, 150, 75
70, -0.0511211, 500.543, 450, 150, 75
80, -0.0511211, 499.392, 450, 150, 75
90, -0.0511211, 498.331, 450, 150, 75
100, -0.0511211, 497.359, 450, 150, 75
110, -0.0511211, 496.212, 450, 150, 75
120, -0.0511211, 495.619, 450, 150, 75
130, -0.0511211, 494.489, 450, 150, 75
140, -0.0511211, 493.161, 450, 150, 75
150, -0.0511211, 492.174, 450, 150, 75
160, -0.0511211, 490.988, 450, 150, 75
170, -0.0511211, 489.436, 450, 150, 75
180, -0.0511211, 487.963, 450, 150, 75
190, -0.0511211, 486.155, 450, 150, 75
200, -0.0511211, 484.621, 450, 150, 75
210, -0.0511211, 483.355, 450, 150, 75
220, -0.0511211, 482.533, 450, 150, 75
230, -0.0511211, 481.278, 450, 150, 75
240, -0.0511211, 479.477, 450, 150, 75
250, -0.0511211, 477.372, 450, 150, 75
260, -0.0511211, 475.4, 450, 150, 75
270, -0.0511211, 474.173, 450, 150, 75
280, -0.0511211, 472.758, 450, 150, 75
290, -0.0511211, 471.342, 450, 150, 75
300, -0.0511211, 469.568, 450, 150, 75
310, -0.0511211, 467.196, 450, 150, 75
320, -0.0511211, 464.812, 450, 150, 75
330, -0.0511211, 462.192, 450, 150, 75
340, -0.0511211, 460.245, 450, 150, 75
350, -0.0511211, 458.645, 450, 150, 75
360, -0.0511211, 457.22, 450, 150, 75
370, -0.0511211, 455.599, 450, 150, 75
380, -0.0511211, 453.93, 450, 150, 75
390, -0.0511211, 452.298, 450, 150, 75
400, -0.0511211, 450.773, 450, 150, 75
410, -0.0511211, 449.047, 450, 150, 75
420, -0.0511211, 446.669, 450, 150, 75
430, -0.0511211, 444.773, 450, 150, 75
440, -0.0511211, 442.953, 450, 150, 75
450, -0.0511211, 441.119, 450, 150, 75
460, -0.0511211, 438.803, 450, 150, 75
470, -0.0511211, 436.803, 450, 150, 75
480, -0.0511211, 434.509, 450, 150, 75
490, -0.0511211, 432.178, 450, 150, 75
500, -0.0511211, 430.542, 450, 150, 75
510, -0.0511211, 428.864, 450, 150, 75
520, -0.0511211, 427.584, 450, 150, 75
530, -0.0511211, 426.236, 450, 150, 75
540, -0.0511211, 425.162, 450, 150, 75
550, -0.0511211, 424.216, 450, 150, 75
560, -0.0511211, 422.971, 450, 150, 75
570, -0.0511211, 422.195, 450, 150, 75
580, -0.0511211, 421.957, 450, 150, 75
590, -0.0511211, 421.432, 450, 150, 75
600, -0.0511211, 420.385, 450, 150, 75
610, -0.0511211, 418.513, 450, 150, 75
620, -0.0511211, 416.164, 450, 150, 75
630, -0.0511211, 413.672, 450, 150, 75
640, -0.0511211, 411.535, 450, 150, 75
650, -0.0511211, 409.407, 450, 150, 75
660, -0.0511211, 407.249, 450, 150, 75
670, -0.0511211, 405.697, 450, 150, 75
680, -0.0511211, 404.085, 450, 150, 75
690, -0.0511211, 401.962, 450, 150, 75
700, -0.0511211, 399.768, 450, 150, 75
710, -0.0511211, 397.996, 450, 150, 75
720, -0.0511211, 396.621, 450, 150, 75
730, -0.0511211, 395.992, 450, 150, 75
740, -0.0511211, 395.085, 450, 150, 75
750, -0.0511211, 393.962, 450, 150, 75
760, -0.0511211, 393.367, 450, 150, 75
770, -0.0511211, 393.102, 450, 150, 75
780, -0.0511211, 392.968, 450, 150, 75
790, -0.0511211, 392.676, 450, 150, 75
800, -0.0511211, 392.342, 450, 150, 75
810, -0.0511211, 391.759, 450, 150, 75
820, -0.0511211, 391.645, 450, 150, 75
830, -0.0511211, 391.318, 450, 150, 75
840, -0.0511211, 391.071, 450, 150, 75
850, -0.0511211, 391.188, 450, 150, 75
860, -0.0511211, 391.865, 450, 150, 75
870, -0.0511211, 392.719, 450, 150, 75
880, -0.0511211, 393.138, 450, 150, 75
890, -0.0511211, 393.208, 450, 150, 75
900, -0.0511211, 393.989, 450, 150, 75
910, -0.0511211, 394.895, 450, 150, 75
920, -0.0511211, 394.792, 450, 150, 75
930, -0.0511211, 394.02, 450, 150, 75
940, -0.0511211, 392.769, 450, 150, 75
950, -0.0511211, 391.622, 450, 150, 75
960, -0.0511211, 390.35, 450, 150, 75
970, -0.0511211, 388.977, 450, 150, 75
980, -0.0511211, 387.326, 450, 150, 75
990, -0.0511211, 386.231, 450, 150, 75
1000, -0.0511211, 385.553, 450, 150, 75
1010, -0.0511211, 384.665, 450, 150, 75
1020, -0.0511211, 384.37, 450, 150, 75
1030, -0.0511211, 383.83, 450, 150, 75
1040, -0.0511211, 383.403, 450, 150, 75
1050, -0.0511211, 383.03, 450, 150, 75
1060, -0.0511211, 382.389, 450, 150, 75
1070, -0.0511211, 381.758, 450, 150, 75
1080, -0.0511211, 380.808, 450, 150, 75
1090, -0.0511211, 379.917, 450, 150, 75
1100, -0.0511211, 379.31, 450, 150, 75
1110, -0.0511211, 378.52, 450, 150, 75
1120, -0.0511211, 378.034, 450, 150, 75
1130, -0.0511211, 377.36, 450, 150, 75
1140, -0.0511211, 376.625, 450, 150, 75
1150, -0.0511211, 375.589, 450, 150, 75
1160, -0.0511211, 374.635, 450, 150, 75
1170, -0.0511211, 374.252, 450, 150, 75
1180, -0.0511211, 373.451, 450, 150, 75
1190, -0.0511211, 372.845, 450, 150, 75
1200, -0.0511211, 372.031, 450, 150, 75
1210, -0.0511211, 371.311, 450, 150, 75
1220, -0.0511211, 370.735, 450, 150, 75
1230, -0.0511211, 369.903, 450, 150, 75
1240, -0.0511211, 368.792, 450, 150, 75
1250, -0.0511211, 367.782, 450, 150, 75
1260, -0.0511211, 366.965, 450, 150, 75
1270, -0.0511211, 366.201, 450, 150, 75
1280, -0.0511211, 365.072, 450, 150, 75
1290, -0.0511211, 363.674, 450, 150, 75
1300, -0.0511211, 362.188, 450, 150, 75
1310, -0.0511211, 360.835, 450, 150, 75
1320, -0.0511211, 359.313, 450, 150, 75
1330, -0.0511211, 357.677, 450, 150, 75
1340, -0.0511211, 355.854, 450, 150, 75
1350, -0.0511211, 353.935, 450, 150, 75
1360, -0.0511211, 351.878, 450, 150, 75
1370, -0.0511211, 349.859, 450, 150, 75
1380, -0.0511211, 347.563, 450, 150, 75
1390, -0.0511211, 345.762, 450, 150, 75
1400, -0.0511211, 344.115, 450, 150, 75
1410, -0.0511211, 343.105, 450, 150, 75
1420, -0.0511211, 341.899, 450, 150, 75
1430, -0.0511211, 340.951, 450, 150, 75
1440, -0.0511211, 339.93, 450, 150, 75
1450, -0.0511211, 338.825, 450, 150, 75
1460, -0.0511211, 337.872, 450, 150, 75
1470, -0.0511211, 336.294, 450, 150, 75
1480, -0.0511211, 334.714, 450, 150, 75
1490, -0.0511211, 334.003, 450, 150, 75
1500, -0.0511211, 333.041, 450, 150, 75
1510, -0.0511211, 331.978, 450, 150, 75
1520, -0.0511211, 330.408, 450, 150, 75
1530, -0.0511211, 328.816, 450, 150, 75
1540, -0.0511211, 327.323, 450, 150, 75
1550, -0.0511211, 325.433, 450, 150, 75
1560, -0.0511211, 323.569, 450, 150, 75
1570, -0.0511211, 321.77, 450, 150, 75
1580, -0.0511211, 320.355, 450, 150, 75
1590, -0.0511211, 319.566, 450, 150, 75
1600, -0.0511211, 318.777, 450, 150, 75
1610, -0.0511211, 317.952, 450, 150, 75
1620, -0.0511211, 316.855, 450, 150, 75
1630, -0.0511211, 315.459, 450, 150, 75
1640, -0.0511211, 313.888, 450, 150, 75
1650, -0.0511211, 312.334, 450, 150, 75
1660, -0.0511211, 310.799, 450, 150, 75
1670, -0.0511211, 309.322, 450, 150, 75
1680, -0.0511211, 308.291, 450, 150, 75
1690, -0.0511211, 307.739, 450, 150, 75
1700, -0.0511211, 307.211, 450, 150, 75
1710, -0.0511211, 306.68, 450, 150, 75
1720, -0.0511211, 306.17, 450, 150, 75
1730, -0.0511211, 305.655, 450, 150, 75
1740, -0.0511211, 305.086, 450, 150, 75
1750, -0.0511211, 304.687, 450, 150, 75
1760, -0.0511211, 304.227, 450, 150, 75
1770, -0.0511211, 303.704, 450, 150, 75
1780, -0.0511211, 303.513, 450, 150, 75
1790, -0.0511211, 303.066, 450, 150, 75
1800, -0.0511211, 301.907, 450, 150, 75
1810, -0.0511211, 301.243, 450, 150, 75
1820, -0.0511211, 300.444, 450, 150, 75
1830, -0.0511211, 299.439, 450, 150, 75
1840, -0.0511211, 298.522, 450, 150, 75
1850, -0.0511211, 297.672, 450, 150, 75
1860, -0.0511211, 296.997, 450, 150, 75
1870, -0.0511211, 296.179, 450, 150, 75
1880, -0.0511211, 295.873, 450, 150, 75
1890, -0.0511211, 296.312, 450, 150, 75
1900, -0.0511211, 296.295, 450, 150, 75
1910, -0.0511211, 296.091, 450, 150, 75
1920, -0.0511211, 296.106, 450, 150, 75
1930, -0.0511211, 295.708, 450, 150, 75
1940, -0.0511211, 295.334, 450, 150, 75
1950, -0.0511211, 294.285, 450, 150, 75
1960, -0.0511211, 293.268, 450, 150, 75
1970, -0.0511211, 292.018, 450, 150, 75
1980, -0.0511211, 290.646, 450, 150, 75
1990, -0.0511211, 289.276, 450, 150, 75
2000, -0.0511211, 288.01, 450, 150, 75
2010, -0.0511211, 286.448, 450, 150, 75
2020, -0.0511211, 285.651, 450, 150, 75
2030, -0.0511211, 285.479, 450, 150, 75
2040, -0.0511211, 285.375, 450, 150, 75
2050, -0.0511211, 285.347, 450, 150, 75
2060, -0.0511211, 285.516, 450, 150, 75
2070, -0.0511211, 286.003, 450, 150, 75
2080, -0.0511211, 286.605, 450, 150, 75
2090, -0.0511211, 286.91, 450, 150, 75
2100, -0.0511211, 287.19, 450, 150, 75
2110, -0.0511211, 287.638, 450, 150, 75
2120, -0.0511211, 287.96, 450, 150, 75
2130, -0.0511211, 287.825, 450, 150, 75
2140, -0.0511211, 287.17, 450, 150, 75
2150, -0.0511211, 285.937, 450, 150, 75
2160, -0.0511211, 285.065, 450, 150, 75
2170, -0.0511211, 284.104, 450, 150, 75
2180, -0.0511211, 283.411, 450, 150, 75
2190, -0.0511211, 282.451, 450, 150, 75
2200, -0.0511211, 281.307, 450, 150, 75
2210, -0.0511211, 281.093, 450, 150, 75
2220, -0.0511211, 280.805, 450, 150, 75
2230, -0.0511211, 280.659, 450, 150, 75
2240, -0.0511211, 281.067, 450, 150, 75
2250, -0.0511211, 282.112, 450, 150, 75
2260, -0.0511211, 282.874, 450, 150, 75
2270, -0.0511211, 283.239, 450, 150, 75
2280, -0.0511211, 283.396, 450, 150, 75
2290, -0.0511211, 284.264, 450, 150, 75
2300, -0.0511211, 284.941, 450, 150, 75
2310, -0.0511211, 285.182, 450, 150, 75
2320, -0.0511211, 285.392, 450, 150, 75
2330, -0.0511211, 285.99, 450, 150, 75
2340, -0.0511211, 286.479, 450, 150, 75
2350, -0.0511211, 286.68, 450, 150, 75
2360, -0.0511211, 285.96, 450, 150, 75
2370, -0.0511211, 285, 450, 150, 75
2380, -0.0511211, 283.723, 450, 150, 75
2390, -0.0511211, 282.83, 450, 150, 75
2400, -0.0511211, 282.343, 450, 150, 75
2410, -0.0511211, 281.638, 450, 150, 75
2420, -0.0511211, 280.647, 450, 150, 75
2430, -0.0511211, 279.552, 450, 150, 75
2440, -0.0511211, 278.809, 450, 150, 75
2450, -0.0511211, 278.15, 450, 150, 75
2460, -0.0511211, 277.712, 450, 150, 75
2470, -0.0511211, 277.821, 450, 150, 75
2480, -0.0511211, 278.178, 450, 150, 75
2490, -0.0511211, 278.396, 450, 150, 75
2500, -0.0511211, 278.728, 450, 150, 75
2510, -0.0511211, 279.638, 450, 150, 75
2520, -0.0511211, 281.04, 450, 150, 75
2530, -0.0511211, 282.156, 450, 150, 75
2540, -0.0511211, 282.792, 450, 150, 75
2550, -0.0511211, 283.417, 450, 150, 75
2560, -0.0511211, 283.93, 450, 150, 75
2570, -0.0511211, 284.837, 450, 150, 75
2580, -0.0511211, 285.342, 450, 150, 75
2590, -0.0511211, 285.678, 450, 150, 75
2600, -0.0511211, 285.666, 450, 150, 75
2610, -0.0511211, 285.004, 450, 150, 75
2620, -0.0511211, 284.314, 450, 150, 75
2630, -0.0511211, 283.63, 450, 150, 75
2640, -0.0511211, 282.789, 450, 150, 75
2650, -0.0511211, 282.302, 450, 150, 75
2660, -0.0511211, 282.051, 450, 150, 75
2670, -0.0511211, 281.91, 450, 150, 75
2680, -0.0511211, 282.207, 450, 150, 75
2690, -0.0511211, 281.952, 450, 150, 75
2700, -0.0511211, 281.595, 450, 150, 75
2710, -0.0511211, 281.236, 450, 150, 75
2720, -0.0511211, 280.951, 450, 150, 75
2730, -0.0511211, 280.854, 450, 150, 75
2740, -0.0511211, 280.386, 450, 150, 75
2750, -0.0511211, 280.182, 450, 150, 75
2760, -0.0511211, 280.383, 450, 150, 75
2770, -0.0511211, 281.05, 450, 150, 75
2780, -0.0511211, 282.116, 450, 150, 75
2790, -0.0511211, 283.522, 450, 150, 75
2800, -0.0511211, 284.375, 450, 150, 75
2810, -0.0511211, 285.433, 450, 150, 75
2820, -0.0511211, 286.496, 450, 150, 75
2830, -0.0511211, 287.523, 450, 150, 75
2840, -0.0511211, 287.953, 450, 150, 75
2850, -0.0511211, 287.874, 450, 150, 75
2860, -0.0511211, 287.155, 450, 150, 75
2870, -0.0511211, 286.212, 450, 150, 75
2880, -0.0511211, 285.239, 450, 150, 75
2890, -0.0511211, 284.481, 450, 150, 75
2900, -0.0511211, 283.772, 450, 150, 75
2910, -0.0511211, 283.47, 450, 150, 75
2920, -0.0511211, 282.968, 450, 150, 75
2930, -0.0511211, 282.241, 450, 150, 75
2940, -0.0511211, 282.019, 450, 150, 75
2950, -0.0511211, 281.992, 450, 150, 75
2960, -0.0511211, 282.056, 450, 150, 75
2970, -0.0511211, 282.092, 450, 150, 75
2980, -0.0511211, 282.169, 450, 150, 75
2990, -0.0511211, 281.995, 450, 150, 75
3000, -0.0511211, 281.913, 450, 150, 75
3010, -0.0511211, 281.896, 450, 150, 75
3020, -0.0511211, 282.113, 450, 150, 75
3030, -0.0511211, 282.496, 450, 150, 75
3040, -0.0511211, 283.483, 450, 150, 75
3050, -0.0511211, 283.95, 450, 150, 75
3060, -0.0511211, 284.736, 450, 150, 75
3070, -0.0511211, 285.831, 450, 150, 75
3080, -0.0511211, 287.067, 450, 150, 75
3090, -0.0511211, 287.673, 450, 150, 75
3100, -0.0511211, 288.474, 450, 150, 75
3110, -0.0511211, 289.437, 450, 150, 75
3120, -0.0511211, 290.299, 450, 150, 75
3130, -0.0511211, 290.89, 450, 150, 75
3140, -0.0511211, 291.373, 450, 150, 75
3150, -0.0511211, 291.363, 450, 150, 75
3160, -0.0511211, 291.189, 450, 150, 75
3170, -0.0511211, 291.127, 450, 150, 75
3180, -0.0511211, 291.082, 450, 150, 75
3190, -0.0511211, 291.891, 450, 150, 75
3200, -0.0511211, 292.726, 450, 150, 75
3210, -0.0511211, 293.86, 450, 150, 75
3220, -0.0511211, 294.752, 450, 150, 75
3230, -0.0511211, 295.739, 450, 150, 75
3240, -0.0511211, 297.37, 450, 150, 75
3250, -0.0511211, 299.118, 450, 150, 75
3260, -0.0511211, 300.703, 450, 150, 75
3270, -0.0511211, 302.075, 450, 150, 75
3280, -0.0511211, 303.79, 450, 150, 75
3290, -0.0511211, 305.137, 450, 150, 75
3300, -0.0511211, 305.728, 450, 150, 75
3310, -0.0511211, 305.71, 450, 150, 75
3320, -0.0511211, 304.853, 450, 150, 75
3330, -0.0511211, 304.427, 450, 150, 75
3340, -0.0511211, 304.181, 450, 150, 75
3350, -0.0511211, 304.207, 450, 150, 75
3360, -0.0511211, 304.82, 450, 150, 75
3370, -0.0511211, 305.603, 450, 150, 75
3380, -0.0511211, 306.168, 450, 150, 75
3390, -0.0511211, 306.302, 450, 150, 75
3400, -0.0511211, 305.297, 450, 150, 75
3410, -0.0511211, 304.558, 450, 150, 75
3420, -0.0511211, 303.4, 450, 150, 75
3430, -0.0511211, 302.238, 450, 150, 75
3440, -0.0511211, 301.109, 450, 150, 75
3450, -0.0511211, 300.327, 450, 150, 75
3460, -0.0511211, 299.841, 450, 150, 75
3470, -0.0511211, 299.134, 450, 150, 75
3480, -0.0511211, 298.807, 450, 150, 75
3490, -0.0511211, 298.424, 450, 150, 75
3500, -0.0511211, 298.485, 450, 150, 75
3510, -0.0511211, 298.078, 450, 150, 75
3520, -0.0511211, 297.903, 450, 150, 75
3530, -0.0511211, 297.444, 450, 150, 75
3540, -0.0511211, 296.857, 450, 150, 75
3550, -0.0511211, 296.303, 450, 150, 75
3560, -0.0511211, 295.393, 450, 150, 75
3570, -0.0511211, 294.933, 450, 150, 75
3580, -0.0511211, 294.409, 450, 150, 75
3590, -0.0511211, 293.508, 450, 150, 75
3600, -0.0511211, 292.38, 450, 150, 75
3610, -0.0511211, 291.451, 450, 150, 75
3620, -0.0511211, 291.295, 450, 150, 75
3630, -0.0511211, 291.631, 450, 150, 75
3640, -0.0511211, 292.209, 450, 150, 75
3650, -0.0511211, 293.454, 450, 150, 75
3660, -0.0511211, 294.979, 450, 150, 75
3670, -0.0511211, 295.908, 450, 150, 75
3680, -0.0511211, 296.515, 450, 150, 75
3690, -0.0511211, 297.514, 450, 150, 75
3700, -0.0511211, 298.188, 450, 150, 75
3710, -0.0511211, 298.945, 450, 150, 75
3720, -0.0511211, 299.563, 450, 150, 75
3730, -0.0511211, 300.142, 450, 150, 75
3740, -0.0511211, 300.3, 450, 150, 75
3750, -0.0511211, 300.242, 450, 150, 75
3760, -0.0511211, 300.289, 450, 150, 75
3770, -0.0511211, 300.129, 450, 150, 75
